"decimalLongitude","decimalLatitude","species"
5203953.31935456,4462666.34561348,"Campanula latifolia"
5106840.65414263,4230199.84695955,"Campanula latifolia"
5068080.63776381,4164863.15943592,"Campanula latifolia"
5131393.24050207,4199169.82931831,"Campanula latifolia"
4911466.20037876,4434585.49164783,"Campanula latifolia"
5110902.9905042,4333309.42790624,"Campanula latifolia"
5220690.22182423,4610113.87232955,"Campanula latifolia"
3731697.13176046,2690554.45685718,"Campanula latifolia"
4329862.89619572,2995731.35113825,"Campanula latifolia"
3845811.14535036,3101102.98414098,"Campanula latifolia"
3932323.7839037,3135470.9772462,"Campanula latifolia"
3942952.161768,3109681.21701837,"Campanula latifolia"
4266369.05865187,4390025.10019916,"Campanula latifolia"
4221622.38077154,4428489.55927636,"Campanula latifolia"
4164827.44069789,4345478.06707963,"Campanula latifolia"
4166661.36891829,4351270.13861827,"Campanula latifolia"
4717394.312264,3735966.93428937,"Campanula latifolia"
4539335.59390312,3614407.25643794,"Campanula latifolia"
4741529.79310461,4093102.13519672,"Campanula latifolia"
4735767.01464742,4141917.44572513,"Campanula latifolia"
4720113.21759965,3743822.58509791,"Campanula latifolia"
4781380.62843444,4020245.82493223,"Campanula latifolia"
4724715.2352074,3768842.84700802,"Campanula latifolia"
4704707.39856472,4400292.06971883,"Campanula latifolia"
4642813.30711118,3916329.11222858,"Campanula latifolia"
4660868.64368962,3956900.94557713,"Campanula latifolia"
4646954.14497196,3783198.11064402,"Campanula latifolia"
4733515.03394764,3779901.16859093,"Campanula latifolia"
4637082.15224684,3694317.83360487,"Campanula latifolia"
4816509.25686366,4124835.59805733,"Campanula latifolia"
4425370.48442963,4470690.55207526,"Campanula latifolia"
4466940.52144254,3883882.75571019,"Campanula latifolia"
4466496.67475625,3882097.94834338,"Campanula latifolia"
4445022.27974166,3873226.89628204,"Campanula latifolia"
4467219.89689566,3864222.70826868,"Campanula latifolia"
4727593.12246122,3764344.10075106,"Campanula latifolia"
4479020.65851335,3833156.74632575,"Campanula latifolia"
4468970.05722425,4138034.63075833,"Campanula latifolia"
4470204.99042214,4133934.67327021,"Campanula latifolia"
4469994.68740102,4131104.35363076,"Campanula latifolia"
4673894.82279417,3974606.59860313,"Campanula latifolia"
4623079.64708582,3924546.26803725,"Campanula latifolia"
4480760.82616464,3811787.86346004,"Campanula latifolia"
4710078.73239184,4397503.834306,"Campanula latifolia"
4461351.46306195,3858925.3730596,"Campanula latifolia"
4603118.44046837,3897473.40273847,"Campanula latifolia"
4671816.34430526,4084499.06637131,"Campanula latifolia"
4222889.83694791,4397033.16011272,"Campanula latifolia"
4355084.3104099,4509819.88091493,"Campanula latifolia"
4329510.80365688,3045354.4442906,"Campanula latifolia"
4336665.97690359,3024237.27039739,"Campanula latifolia"
4615075.08263413,4065269.11440421,"Campanula latifolia"
4314940.60012248,4476154.25011386,"Campanula latifolia"
4312994.36232075,4020131.15966585,"Campanula latifolia"
4316314.68044296,4029560.60364545,"Campanula latifolia"
4445866.27717218,4659845.17939971,"Campanula latifolia"
4448699.88381454,4661899.89370805,"Campanula latifolia"
4368213.991293,4199546.93787462,"Campanula latifolia"
4295200.23078118,4132741.70312699,"Campanula latifolia"
4545858.82880932,3608783.29073123,"Campanula latifolia"
4566822.94656445,3669065.58829779,"Campanula latifolia"
4571159.58474986,3667616.21582508,"Campanula latifolia"
4572714.78447607,3655008.121682,"Campanula latifolia"
4546270.93262071,3592973.62329424,"Campanula latifolia"
4546129.3414983,3592259.03652151,"Campanula latifolia"
4576429.25466814,3642976.70731554,"Campanula latifolia"
4571528.24127095,3647589.27475251,"Campanula latifolia"
4512445.39411212,3683140.20307141,"Campanula latifolia"
4558577.39013107,3628378.25191416,"Campanula latifolia"
4532484.39804261,3593447.82444884,"Campanula latifolia"
4568816.64868269,3607855.5511507,"Campanula latifolia"
4548385.69789136,3636266.24130989,"Campanula latifolia"
4480084.35669533,3681921.16621887,"Campanula latifolia"
4590255.72937969,3682918.69870244,"Campanula latifolia"
4587747.26788541,3681710.87011274,"Campanula latifolia"
4589053.23925873,3676903.42314233,"Campanula latifolia"
4522760.71618385,3635465.25602284,"Campanula latifolia"
4526893.48281538,3696362.45934235,"Campanula latifolia"
4529179.04494991,3694245.43437917,"Campanula latifolia"
4523182.84142399,3690341.56839782,"Campanula latifolia"
4577094.0727422,3642228.54988877,"Campanula latifolia"
4542213.64418353,3694416.25351024,"Campanula latifolia"
4583646.93159497,3628624.11343175,"Campanula latifolia"
4560791.83750547,3669171.72037637,"Campanula latifolia"
4591100.71013568,3604158.38664093,"Campanula latifolia"
4584839.79698594,3610667.67201472,"Campanula latifolia"
4568169.177589,3693742.67202679,"Campanula latifolia"
4558236.94114511,3645698.40073697,"Campanula latifolia"
4564643.59425883,3654797.97970894,"Campanula latifolia"
4480552.24794468,3675690.32184304,"Campanula latifolia"
4553767.49416871,3700279.7958578,"Campanula latifolia"
4517285.05960378,3673312.47719255,"Campanula latifolia"
4523505.57411498,3675731.14114825,"Campanula latifolia"
4541366.2236494,3615735.57847132,"Campanula latifolia"
4565761.3341769,3618034.62520685,"Campanula latifolia"
4565255.68399341,3651789.54069456,"Campanula latifolia"
4540649.04970466,3596624.9399756,"Campanula latifolia"
4523970.85727847,3648598.98339952,"Campanula latifolia"
4529413.69879416,3638719.97205071,"Campanula latifolia"
4533458.10040734,3643163.61269793,"Campanula latifolia"
4571583.01433936,3610788.4507744,"Campanula latifolia"
4514214.93265698,3697922.40908014,"Campanula latifolia"
4570920.19894271,3662080.76602089,"Campanula latifolia"
4562006.40289297,3658241.07491422,"Campanula latifolia"
4523996.62545545,3644691.13907158,"Campanula latifolia"
4596249.66642912,3660443.24354476,"Campanula latifolia"
4522069.04543624,3590789.9960513,"Campanula latifolia"
4571241.14356668,3605245.16785695,"Campanula latifolia"
4523655.0236348,3652383.4343245,"Campanula latifolia"
4525582.90560865,3648531.67313835,"Campanula latifolia"
4556874.48697343,3621118.570848,"Campanula latifolia"
4543473.21192689,3659026.31345756,"Campanula latifolia"
4549959.97671046,3598088.43697918,"Campanula latifolia"
4520924.92811176,3603330.02683543,"Campanula latifolia"
4501335.08878448,3654052.66095228,"Campanula latifolia"
4563478.91298636,3702983.38180643,"Campanula latifolia"
4557976.44784213,3603056.72260479,"Campanula latifolia"
4555377.33057251,3607757.69651518,"Campanula latifolia"
4515044.08690249,3640143.75601572,"Campanula latifolia"
4497957.37307787,3647658.33141536,"Campanula latifolia"
4513130.20082034,3652218.39009637,"Campanula latifolia"
4515773.01986829,3649428.29533113,"Campanula latifolia"
4564231.73683335,3665242.52477422,"Campanula latifolia"
4604040.40115306,3678930.68713928,"Campanula latifolia"
4569837.00398523,3601620.09958176,"Campanula latifolia"
4598108.17806559,3680251.00296647,"Campanula latifolia"
4554960.60164468,3600704.05394176,"Campanula latifolia"
4541522.59257566,3605420.73528316,"Campanula latifolia"
4515591.56090962,3592664.67734519,"Campanula latifolia"
4519929.04472024,3608060.85063638,"Campanula latifolia"
4552577.27294168,3604019.04036906,"Campanula latifolia"
4593329.53968906,3612364.32596604,"Campanula latifolia"
4577423.61783814,3665923.01636248,"Campanula latifolia"
4539215.76376558,3625887.95278677,"Campanula latifolia"
4588214.91648808,3623179.91043338,"Campanula latifolia"
4511273.47984689,3593913.8566998,"Campanula latifolia"
4517899.89261836,3689905.19234868,"Campanula latifolia"
4517418.08887901,3689665.57478833,"Campanula latifolia"
4506465.50773704,3662295.22029114,"Campanula latifolia"
4519746.29533165,3667901.82310274,"Campanula latifolia"
4520387.71556709,3661438.36637802,"Campanula latifolia"
4537028.62793496,3650876.43071197,"Campanula latifolia"
4574281.85905176,3674690.89174981,"Campanula latifolia"
4519929.13074458,3629717.40363649,"Campanula latifolia"
4513647.57333844,3644841.16555913,"Campanula latifolia"
4584105.19243035,3637586.68364181,"Campanula latifolia"
4564907.14305966,3627091.44779543,"Campanula latifolia"
4564333.52883067,3623132.75160272,"Campanula latifolia"
4514117.00821007,3658414.7839331,"Campanula latifolia"
4581187.26242816,3666531.52612179,"Campanula latifolia"
4578733.36967076,3669228.9229997,"Campanula latifolia"
4510576.40581649,3632357.25332713,"Campanula latifolia"
4566129.85204073,3634804.90099207,"Campanula latifolia"
4547545.46762068,3643074.82985745,"Campanula latifolia"
4580845.44389609,3679354.50447444,"Campanula latifolia"
4591479.58244832,3673090.40004102,"Campanula latifolia"
4489348.02293419,3677320.59334304,"Campanula latifolia"
4491151.7047042,3674963.64027965,"Campanula latifolia"
4591212.46004928,3617306.67136527,"Campanula latifolia"
4619450.27936221,3884072.08892135,"Campanula latifolia"
4565801.20550818,3606705.6630534,"Campanula latifolia"
4594435.78068036,3678546.84730662,"Campanula latifolia"
4600061.42649379,3673691.85470379,"Campanula latifolia"
4601655.806876,3676229.56743279,"Campanula latifolia"
4601150.78326204,3667864.04713914,"Campanula latifolia"
4559178.50931421,3674053.85789776,"Campanula latifolia"
4527401.72094334,3594234.35569744,"Campanula latifolia"
4531664.77798522,3608121.9035538,"Campanula latifolia"
4534844.64389842,3601263.46802124,"Campanula latifolia"
4570190.67356434,3645575.44639754,"Campanula latifolia"
4488437.99774131,3708418.02854617,"Campanula latifolia"
4489002.78083507,3708867.00957134,"Campanula latifolia"
4489323.64081046,3705627.76283951,"Campanula latifolia"
4495907.35949634,3706732.46716122,"Campanula latifolia"
4500791.57017227,3695208.0331095,"Campanula latifolia"
4499289.01766139,3693981.49846966,"Campanula latifolia"
4489321.25529743,3663284.34731811,"Campanula latifolia"
4490192.90647538,3664860.59347703,"Campanula latifolia"
4529726.90832506,3628209.74840145,"Campanula latifolia"
4583526.98934375,3607151.01571386,"Campanula latifolia"
4536213.63791214,3657026.45030809,"Campanula latifolia"
4550647.74565693,3670444.62503263,"Campanula latifolia"
4579233.50740677,3673091.58312247,"Campanula latifolia"
4574368.09438818,3623151.680975,"Campanula latifolia"
4546290.75991563,3650534.53006769,"Campanula latifolia"
4514861.98925024,3599021.91130892,"Campanula latifolia"
4560297.50589443,3633031.83187303,"Campanula latifolia"
4559715.47864858,3630376.34924196,"Campanula latifolia"
4477463.80008041,3687362.06993458,"Campanula latifolia"
4479946.04888386,3688870.74489189,"Campanula latifolia"
4480612.28796769,3686921.57993116,"Campanula latifolia"
4533322.90725516,3697494.08564145,"Campanula latifolia"
4546109.58556482,3617829.47585904,"Campanula latifolia"
4530145.40374756,3623939.84347357,"Campanula latifolia"
4536549.64083631,3620555.78230723,"Campanula latifolia"
4550528.05574057,3616587.91313636,"Campanula latifolia"
4519913.00842348,3613073.00397214,"Campanula latifolia"
4490382.11479473,3668585.95712099,"Campanula latifolia"
4490141.55364395,3669065.71015381,"Campanula latifolia"
4485290.42458701,3669467.26979691,"Campanula latifolia"
4497671.97190286,3689336.58827348,"Campanula latifolia"
4497714.03339746,3688839.35421499,"Campanula latifolia"
4538541.76465667,3639971.28951594,"Campanula latifolia"
4596606.00488449,3669397.15065062,"Campanula latifolia"
4496482.88419679,3703472.36839539,"Campanula latifolia"
4491642.05851911,3701366.98055307,"Campanula latifolia"
4494924.52859106,3651517.95567906,"Campanula latifolia"
4487470.89248359,3702023.54134901,"Campanula latifolia"
4638267.94784727,4153595.37676092,"Campanula latifolia"
4641968.80026459,4155046.78331355,"Campanula latifolia"
4488027.35063158,4241690.21203985,"Campanula latifolia"
4600234.66570479,4031955.6696703,"Campanula latifolia"
4602818.89956758,4170509.36307388,"Campanula latifolia"
4626356.72637109,4140751.66287339,"Campanula latifolia"
4597572.78873628,4177086.28614357,"Campanula latifolia"
4542297.8457163,4158032.30333194,"Campanula latifolia"
4632992.22011795,4165674.83846605,"Campanula latifolia"
4679745.98745185,4139270.78136744,"Campanula latifolia"
4625229.58072703,4110270.72257693,"Campanula latifolia"
4614327.96581239,4147829.16487162,"Campanula latifolia"
4601399.61462301,4227817.05915979,"Campanula latifolia"
4645111.1569183,4151254.87881772,"Campanula latifolia"
4652335.83426996,4157254.41773089,"Campanula latifolia"
4608957.79939708,4128551.85344393,"Campanula latifolia"
4661249.27898882,4156092.43434058,"Campanula latifolia"
4618849.88838899,4194016.11781291,"Campanula latifolia"
4603460.21945692,4222684.26940625,"Campanula latifolia"
4601316.64192292,4229911.13037394,"Campanula latifolia"
4547193.49742723,4234534.52610364,"Campanula latifolia"
4622458.3001446,4228260.91325471,"Campanula latifolia"
4467057.52623615,4005427.58109966,"Campanula latifolia"
4597220.7725886,3847829.82085263,"Campanula latifolia"
4669207.93777949,3957476.49199963,"Campanula latifolia"
4664907.78042965,4017478.32161842,"Campanula latifolia"
4437366.03235161,4386840.99182741,"Campanula latifolia"
4689596.82752445,4070438.89751405,"Campanula latifolia"
4665862.8611824,4105602.15209696,"Campanula latifolia"
4544169.68485364,3919804.99836973,"Campanula latifolia"
4688028.62816277,4078572.26758285,"Campanula latifolia"
4654636.00505496,4047283.93212717,"Campanula latifolia"
4738809.61405942,3785478.56789132,"Campanula latifolia"
4762130.92411474,4489680.45385016,"Campanula latifolia"
4628626.91325427,3965320.57467687,"Campanula latifolia"
4639379.46863059,3902220.27274579,"Campanula latifolia"
4529533.92226887,4067257.91757877,"Campanula latifolia"
4696085.34589431,3968471.49046584,"Campanula latifolia"
4703847.00511125,4014853.93558202,"Campanula latifolia"
4619299.42361485,3850665.19082012,"Campanula latifolia"
4553668.51513661,4032838.1451532,"Campanula latifolia"
4685587.41308268,4126391.65152322,"Campanula latifolia"
4540599.36962403,3909894.55595627,"Campanula latifolia"
4693183.30219697,4047862.62434431,"Campanula latifolia"
4636307.87246561,3886671.46682266,"Campanula latifolia"
4785826.37813298,4043883.00515319,"Campanula latifolia"
4616609.0275508,3923138.33222712,"Campanula latifolia"
4728196.9481266,3999183.2184752,"Campanula latifolia"
4453420.72401758,3882299.87693501,"Campanula latifolia"
4767102.48688793,4173463.69363375,"Campanula latifolia"
4735640.16782181,4188456.15494464,"Campanula latifolia"
4787928.19635139,4165114.37018608,"Campanula latifolia"
4788783.15394556,4155172.18560337,"Campanula latifolia"
4791705.93112727,4150399.42910964,"Campanula latifolia"
4690477.63496678,4441004.57582591,"Campanula latifolia"
4743994.63866265,4469208.76640915,"Campanula latifolia"
4747141.90467992,4442513.69945584,"Campanula latifolia"
4772380.23228978,4141347.91291391,"Campanula latifolia"
4730297.68690184,4162999.12251192,"Campanula latifolia"
4736363.06294788,4150973.00900764,"Campanula latifolia"
4700417.76059351,4130545.46091287,"Campanula latifolia"
4806954.92819415,4119071.39239492,"Campanula latifolia"
4815290.75843493,4109719.34203874,"Campanula latifolia"
4741368.39430512,4435622.6208913,"Campanula latifolia"
4810301.18273668,4109323.0223909,"Campanula latifolia"
4830683.34210252,4105931.19984968,"Campanula latifolia"
4800746.08692816,4103556.80875302,"Campanula latifolia"
4808656.53906272,4099178.12522207,"Campanula latifolia"
4821342.49647814,4097681.69827074,"Campanula latifolia"
4769951.25499576,4111114.60074278,"Campanula latifolia"
4724454.84014318,4084922.69093595,"Campanula latifolia"
4769645.25521071,4056004.54678226,"Campanula latifolia"
4784189.04149655,4062176.55164212,"Campanula latifolia"
4800641.46692968,4045958.4614344,"Campanula latifolia"
4754834.58661793,4169977.70598541,"Campanula latifolia"
4727933.70391583,4190336.89805908,"Campanula latifolia"
4783577.70782903,4157260.22858411,"Campanula latifolia"
4773593.07131131,4156462.48652485,"Campanula latifolia"
4769456.57474256,4146121.25903411,"Campanula latifolia"
4777371.56667321,4141747.10435165,"Campanula latifolia"
4731155.90662496,4153056.37749842,"Campanula latifolia"
4737434.95424291,4138544.30711647,"Campanula latifolia"
4737863.54357795,4133572.18961502,"Campanula latifolia"
4743497.61691223,4126515.64723841,"Campanula latifolia"
4731230.99590801,4123025.03442801,"Campanula latifolia"
4701276.11619808,4120600.82621472,"Campanula latifolia"
4812425.69050816,4084455.91141445,"Campanula latifolia"
4812850.41666436,4079482.4657389,"Campanula latifolia"
4751266.30208115,4094594.31299981,"Campanula latifolia"
4716896.78133654,4114356.7355676,"Campanula latifolia"
4739002.00488411,4091103.93896384,"Campanula latifolia"
4729019.32319309,4090298.8108057,"Campanula latifolia"
4711548.66565319,4088886.51399394,"Campanula latifolia"
4709907.64100453,4078738.96845359,"Campanula latifolia"
4720317.68774085,4074573.03252196,"Campanula latifolia"
4804993.68529159,4053816.94967195,"Campanula latifolia"
4788541.30655276,4070035.75400253,"Campanula latifolia"
4759877.73059064,4052717.47309549,"Campanula latifolia"
4798732.42634303,4068343.87305696,"Campanula latifolia"
4789178.47220821,4062574.51802413,"Campanula latifolia"
4621309.83494042,3934467.95345159,"Campanula latifolia"
4637270.06357973,3877076.31110948,"Campanula latifolia"
4642727.5245593,3862393.9653406,"Campanula latifolia"
4634909.70456317,3865317.88737048,"Campanula latifolia"
4632588.11454362,3927303.74880205,"Campanula latifolia"
4685313.28651103,4770075.44663254,"Campanula latifolia"
4657259.05836103,3999365.28023777,"Campanula latifolia"
4625888.75817751,4001251.18215944,"Campanula latifolia"
4610278.35387806,3965299.20853478,"Campanula latifolia"
4607682.62294334,3995543.21611396,"Campanula latifolia"
4620352.11204118,3991978.87509404,"Campanula latifolia"
4762214.03294876,4025355.89154907,"Campanula latifolia"
4728946.64946524,3744055.50863669,"Campanula latifolia"
4694393.10254192,4386591.63177856,"Campanula latifolia"
4700841.8581179,4375118.28922717,"Campanula latifolia"
4635676.70001605,3818529.36560659,"Campanula latifolia"
4618084.05112757,3901570.2347935,"Campanula latifolia"
4630148.19029067,3870903.48852758,"Campanula latifolia"
4492589.85603103,4804810.31109037,"Campanula latifolia"
4344346.1656916,4500766.33337054,"Campanula latifolia"
4524774.03869335,4817221.47789998,"Campanula latifolia"
4495492.37533619,4824233.27695137,"Campanula latifolia"
4460882.92359528,4696301.1871378,"Campanula latifolia"
4322999.4969621,4157144.3613193,"Campanula latifolia"
4339695.28244302,4094332.38604448,"Campanula latifolia"
4259828.09544261,4085924.01205666,"Campanula latifolia"
4215303.26369135,4038221.8193639,"Campanula latifolia"
4221761.31231967,4034142.54037379,"Campanula latifolia"
4292757.80557325,4041137.34144166,"Campanula latifolia"
4327189.97962621,4227392.63920587,"Campanula latifolia"
4272002.47116088,4209061.63967164,"Campanula latifolia"
4358981.13951557,4148108.9721449,"Campanula latifolia"
4389060.07308696,4033899.80408606,"Campanula latifolia"
4389555.25777523,4035578.6407524,"Campanula latifolia"
4227477.19941473,3622192.2609376,"Campanula latifolia"
4285417.81349294,3683376.62053606,"Campanula latifolia"
4334107.23125612,3794618.14911057,"Campanula latifolia"
4471932.16477045,3663874.68210304,"Campanula latifolia"
4280482.25348668,3548458.0504826,"Campanula latifolia"
4453784.69552036,3595447.84968013,"Campanula latifolia"
4473381.8181609,3615877.56176486,"Campanula latifolia"
4457633.27742378,3597724.97890445,"Campanula latifolia"
4311068.35517107,3725994.48025865,"Campanula latifolia"
4458634.00364216,3583766.4873896,"Campanula latifolia"
4443567.60902713,3546082.46579106,"Campanula latifolia"
4456352.41708391,3587613.25852696,"Campanula latifolia"
4479717.33681588,3639375.68722964,"Campanula latifolia"
4463978.70358222,3537042.32900437,"Campanula latifolia"
4466748.84741839,3624426.08301053,"Campanula latifolia"
4453570.1245032,3598438.90815207,"Campanula latifolia"
4464978.35629737,3579204.98185441,"Campanula latifolia"
4355561.31420033,3687358.74694682,"Campanula latifolia"
4409812.2692615,3632565.69918677,"Campanula latifolia"
4444918.5468025,3570054.37734666,"Campanula latifolia"
4455427.39845938,3544456.01867916,"Campanula latifolia"
4337470.88333891,3682627.03975294,"Campanula latifolia"
4461477.59947632,3614031.17420701,"Campanula latifolia"
4467107.22190692,3619441.00207412,"Campanula latifolia"
4438092.19281936,3582154.08806314,"Campanula latifolia"
4477225.27677689,3632184.0481716,"Campanula latifolia"
4437414.72382484,3604156.30865464,"Campanula latifolia"
4349570.15595236,3688447.03054924,"Campanula latifolia"
4443005.86185684,3576081.43285428,"Campanula latifolia"
4449156.04592248,3548021.16712948,"Campanula latifolia"
4373901.74027753,3709075.23171409,"Campanula latifolia"
4392057.20390729,3581846.63246083,"Campanula latifolia"
4362837.71489106,3568279.34136467,"Campanula latifolia"
4371280.4147749,3529158.21948146,"Campanula latifolia"
4352773.8280206,3564426.37112853,"Campanula latifolia"
4405560.57227904,3615635.89446905,"Campanula latifolia"
4328772.59431829,3565773.3733538,"Campanula latifolia"
4432827.25909856,3564239.56266512,"Campanula latifolia"
4349872.83048955,3571468.13025719,"Campanula latifolia"
4404457.54602358,3608654.59379605,"Campanula latifolia"
4366733.13517786,3698187.86174169,"Campanula latifolia"
4449578.51913685,3598155.6154967,"Campanula latifolia"
4362722.19288022,3560281.74698564,"Campanula latifolia"
4364334.42461862,3533259.41544994,"Campanula latifolia"
4343783.55940719,3703526.3302644,"Campanula latifolia"
4318880.44240035,3573915.07669169,"Campanula latifolia"
4332436.86026827,3680701.25583081,"Campanula latifolia"
4436945.4244397,3572174.86955978,"Campanula latifolia"
4333790.34648209,3566701.0857232,"Campanula latifolia"
4330702.16871075,3560745.62655573,"Campanula latifolia"
4325052.53038786,3654815.99862747,"Campanula latifolia"
4337123.52053224,3589651.69426484,"Campanula latifolia"
4346597.4129693,3552516.48898378,"Campanula latifolia"
4331588.03006912,3552732.87451206,"Campanula latifolia"
4334017.1917572,3651686.53704187,"Campanula latifolia"
4367753.98868383,3562207.9473441,"Campanula latifolia"
4339458.26818055,3681598.30880452,"Campanula latifolia"
4310723.77860998,3770976.19339864,"Campanula latifolia"
4329594.01344217,3691739.0288817,"Campanula latifolia"
4340608.10573975,3553603.02807011,"Campanula latifolia"
4335206.97579523,3664665.72443694,"Campanula latifolia"
4318031.56332655,3653917.68194761,"Campanula latifolia"
4327068.862139,3655786.50479648,"Campanula latifolia"
4327585.4411395,3552790.4039178,"Campanula latifolia"
4639841.62542171,3560385.55219912,"Campanula latifolia"
4334178.97520327,3593693.87438214,"Campanula latifolia"
4329873.85762632,3572757.33094326,"Campanula latifolia"
4335018.06227836,3651671.96768891,"Campanula latifolia"
4324099.58247469,3588839.56936801,"Campanula latifolia"
4317247.86932672,3668925.29806695,"Campanula latifolia"
4322136.70133868,3660856.67667524,"Campanula latifolia"
4321911.33557406,3575871.57978382,"Campanula latifolia"
4319336.80501251,3674893.39190486,"Campanula latifolia"
4321077.82570827,3656873.02593685,"Campanula latifolia"
4480230.97703642,3548211.33570517,"Campanula latifolia"
4318267.66421548,3600922.46239115,"Campanula latifolia"
4314447.87654523,3682961.68804379,"Campanula latifolia"
4285298.49048574,3744355.54193974,"Campanula latifolia"
4297294.44976946,3534220.26721522,"Campanula latifolia"
4308662.5514542,3629056.87349526,"Campanula latifolia"
4284755.67477443,3567399.17003889,"Campanula latifolia"
4303571.84614156,3623130.43562491,"Campanula latifolia"
4291618.83900691,3627299.8690253,"Campanula latifolia"
4322426.91860653,3680846.92451362,"Campanula latifolia"
4460129.55803749,3590887.31724623,"Campanula latifolia"
4294320.95989251,3536262.33156201,"Campanula latifolia"
4291260.38028702,3602307.12863699,"Campanula latifolia"
4283726.39515836,3565413.47167676,"Campanula latifolia"
4321667.48051408,3558875.21383721,"Campanula latifolia"
4632146.77526978,3569878.34083465,"Campanula latifolia"
4474870.42086011,3637027.62774385,"Campanula latifolia"
4318279.30879668,3531922.43567204,"Campanula latifolia"
4476435.94875676,3643151.29939183,"Campanula latifolia"
4323863.35817304,3641836.05170599,"Campanula latifolia"
4454713.90838231,3582486.65365246,"Campanula latifolia"
4466814.26052101,3637457.74288223,"Campanula latifolia"
4481985.6139673,3663586.95158033,"Campanula latifolia"
4295449.83037648,3545247.26606522,"Campanula latifolia"
4444081.72514626,3649032.6759558,"Campanula latifolia"
4463836.52532078,3539036.73761741,"Campanula latifolia"
4469753.73075095,3582549.35138271,"Campanula latifolia"
4460417.1394559,3572869.27474301,"Campanula latifolia"
4443269.97670004,3594070.69034094,"Campanula latifolia"
4457704.76736125,3596728.0283396,"Campanula latifolia"
4458776.80691931,3581772.33763814,"Campanula latifolia"
4458278.66732344,3574722.15417032,"Campanula latifolia"
4421010.82722778,3508427.9322857,"Campanula latifolia"
4450141.82741773,3618236.29194081,"Campanula latifolia"
4443174.72549366,3519095.32653569,"Campanula latifolia"
4443534.85304758,3612059.22572633,"Campanula latifolia"
4440159.68628007,3518140.71093731,"Campanula latifolia"
4441328.03648986,3598098.88518252,"Campanula latifolia"
4467948.45151146,3649562.90176188,"Campanula latifolia"
4430411.84836337,3604263.09675431,"Campanula latifolia"
4441363.29172719,3532119.39844709,"Campanula latifolia"
4444170.73367395,3655027.9797619,"Campanula latifolia"
4441607.71687109,3617086.58772652,"Campanula latifolia"
4407356.84027772,3601613.08751625,"Campanula latifolia"
4435120.46555091,3584198.66067445,"Campanula latifolia"
4448300.30505832,3574015.32733771,"Campanula latifolia"
4441116.3974125,3515127.07035587,"Campanula latifolia"
4437282.50609375,3595161.7297789,"Campanula latifolia"
4427012.27796347,3508338.85372699,"Campanula latifolia"
4434915.56232904,3570206.2372043,"Campanula latifolia"
4367941.93816547,3575203.88896501,"Campanula latifolia"
4410460.82906229,3608564.15316789,"Campanula latifolia"
4434619.49486854,3618193.28680526,"Campanula latifolia"
4412863.59062874,3567539.14361858,"Campanula latifolia"
4432013.29000621,3508264.39060783,"Campanula latifolia"
4431162.95006781,3587257.75526766,"Campanula latifolia"
4477434.01978164,3643222.15904914,"Campanula latifolia"
4421363.79078658,3601401.63064159,"Campanula latifolia"
4396628.37866608,3620768.62382116,"Campanula latifolia"
4420216.90793887,3591422.18715445,"Campanula latifolia"
4404735.86067993,3627644.33172713,"Campanula latifolia"
4449085.11969586,3563047.95395241,"Campanula latifolia"
4409339.83466944,3531598.1424082,"Campanula latifolia"
4368178.28657451,3522203.5555935,"Campanula latifolia"
4363448.98065363,3541272.08388839,"Campanula latifolia"
4387345.4963914,3532922.89667208,"Campanula latifolia"
4413506.3973057,3611517.24372408,"Campanula latifolia"
4339851.85211409,3570613.46598555,"Campanula latifolia"
4396118.40698333,3516794.97564514,"Campanula latifolia"
4347714.46644745,3698470.37799734,"Campanula latifolia"
4441596.27415981,3548111.62056207,"Campanula latifolia"
4410710.09520415,3625554.71269442,"Campanula latifolia"
4391405.04313875,3536862.78197349,"Campanula latifolia"
4424243.14491321,3524377.54916403,"Campanula latifolia"
4339240.40745038,3597620.1711822,"Campanula latifolia"
4351032.22118759,3582450.32780534,"Campanula latifolia"
4409577.50675811,3616574.88813092,"Campanula latifolia"
4341000.00143418,3718560.71322108,"Campanula latifolia"
4352398.51851446,3812331.55731103,"Campanula latifolia"
4345071.48903272,3585536.72988637,"Campanula latifolia"
4406195.64329053,3590633.50821596,"Campanula latifolia"
4343549.68649799,3687536.04898874,"Campanula latifolia"
4351335.90076534,3603443.40727778,"Campanula latifolia"
4361750.50229706,3562295.70906453,"Campanula latifolia"
4355992.2081534,3579378.32943997,"Campanula latifolia"
4333460.17104734,3818609.44341373,"Campanula latifolia"
4355766.44829532,3701349.95872805,"Campanula latifolia"
4341781.52960821,3703555.87873321,"Campanula latifolia"
4341444.18630354,3611586.40917001,"Campanula latifolia"
4346360.4533049,3810423.80944974,"Campanula latifolia"
4323339.5661007,3535850.51726405,"Campanula latifolia"
4340233.63925648,3802521.37442255,"Campanula latifolia"
4359711.7302279,3697293.06329021,"Campanula latifolia"
4332859.69367451,3709684.32405398,"Campanula latifolia"
4320701.78633356,3630883.6677549,"Campanula latifolia"
4345374.88874523,3606529.93210838,"Campanula latifolia"
4340694.33997129,3559601.67456393,"Campanula latifolia"
4350556.68677677,3549459.13810144,"Campanula latifolia"
4333062.97595947,3585710.70045059,"Campanula latifolia"
4318336.41255634,3535921.91139449,"Campanula latifolia"
4339589.56645506,3690593.11192807,"Campanula latifolia"
4334249.65774274,3667678.83122651,"Campanula latifolia"
